R12_WEU,solar_res5,2060,2090,M1,year,4.49885
R12_WEU,solar_res5,2070,2090,M1,year,137.159
R12_WEU,solar_res5,2080,2090,M1,year,168.687
R12_WEU,solar_res5,2090,2090,M1,year,96.3555
R12_WEU,solar_res6,2060,2090,M1,year,49.4017
R12_WEU,solar_res6,2070,2090,M1,year,240.343
R12_WEU,solar_res6,2080,2090,M1,year,56.0824
R12_WEU,solar_res6,2090,2090,M1,year,355.236
R12_CHN,solar_res3,2090,2090,M1,year,0.46
R12_CHN,solar_res4,2060,2090,M1,year,50.1449
R12_CHN,solar_res4,2070,2090,M1,year,182.661
R12_CHN,solar_res4,2090,2090,M1,year,66.6544
R12_CHN,solar_res5,2060,2090,M1,year,15.5572
R12_CHN,solar_res5,2070,2090,M1,year,191.986
R12_CHN,solar_res5,2080,2090,M1,year,1120.04
R12_CHN,solar_res5,2090,2090,M1,year,2077.51
R12_AFR,solar_res2,2060,2080,M1,year,15.8179
R12_AFR,solar_res2,2070,2080,M1,year,12.263
R12_AFR,solar_res2,2080,2080,M1,year,5.60142
R12_AFR,solar_res3,2050,2080,M1,year,45.9638
R12_AFR,solar_res3,2055,2080,M1,year,149.562
R12_AFR,solar_res3,2060,2080,M1,year,165.01
R12_AFR,solar_res3,2070,2080,M1,year,387.902
R12_AFR,solar_res3,2080,2080,M1,year,655.955
R12_RCPA,solar_res3,2055,2080,M1,year,0.04
R12_RCPA,solar_res4,2055,2080,M1,year,1.84143
R12_RCPA,solar_res4,2060,2080,M1,year,11.1388
R12_RCPA,solar_res4,2070,2080,M1,year,13.0598
R12_RCPA,solar_res5,2050,2080,M1,year,5.48439
R12_RCPA,solar_res5,2070,2080,M1,year,13.3135
R12_RCPA,solar_res5,2080,2080,M1,year,79.4897
R12_EEU,solar_res6,2060,2080,M1,year,0.1
R12_EEU,solar_res7,2050,2080,M1,year,0.036
R12_EEU,solar_res7,2060,2080,M1,year,2.728
R12_EEU,solar_res7,2080,2080,M1,year,0.036
R12_EEU,solar_res8,2060,2080,M1,year,1.85769
R12_EEU,solar_res8,2070,2080,M1,year,20.458
R12_EEU,solar_res8,2080,2080,M1,year,9.68428
R12_FSU,solar_res4,2050,2080,M1,year,0.0936686
R12_FSU,solar_res4,2060,2080,M1,year,5.131
R12_FSU,solar_res4,2080,2080,M1,year,0.175331
R12_FSU,solar_res5,2060,2080,M1,year,11.0031
R12_FSU,solar_res5,2070,2080,M1,year,54.8042
R12_FSU,solar_res5,2080,2080,M1,year,22.9926
R12_FSU,solar_res6,2050,2080,M1,year,21.2879
R12_FSU,solar_res6,2055,2080,M1,year,69.5355
R12_FSU,solar_res6,2060,2080,M1,year,61.8216
R12_FSU,solar_res6,2070,2080,M1,year,107.452
R12_FSU,solar_res6,2080,2080,M1,year,290.436
R12_LAM,solar_res1,2055,2080,M1,year,0.00024
R12_LAM,solar_res1,2060,2080,M1,year,2.69976
R12_LAM,solar_res2,2050,2080,M1,year,0.632732
R12_LAM,solar_res2,2060,2080,M1,year,19.9935
R12_LAM,solar_res2,2070,2080,M1,year,74.1054
R12_LAM,solar_res2,2080,2080,M1,year,62.1684
R12_LAM,solar_res3,2050,2080,M1,year,34.6718
R12_LAM,solar_res3,2055,2080,M1,year,68.8434
R12_LAM,solar_res3,2060,2080,M1,year,50.56
